CP_municipio,Municipio,Codigo Estado,Codigo min de municipio,Codigo max de municipio,Zona horaria
29017,Mazatecochco de José María Morelos,29,90870,90877,Tiempo del Centro
29018,Contla de Juan Cuamatzi,29,90670,90693,Tiempo del Centro
29019,Tepetitla de Lardizábal,29,90700,90703,Tiempo del Centro
29020,Sanctórum de Lázaro Cárdenas,29,90230,90234,Tiempo del Centro
29021,Nanacamilpa de Mariano Arista,29,90280,90288,Tiempo del Centro
29022,Acuamanala de Miguel Hidalgo,29,90860,90864,Tiempo del Centro
29023,Natívitas,29,90710,90723,Tiempo del Centro
29024,Panotla,29,90140,90156,Tiempo del Centro
29025,San Pablo del Monte,29,90890,90990,Tiempo del Centro
29026,Santa Cruz Tlaxcala,29,90640,90653,Tiempo del Centro
29027,Tenancingo,29,90880,90887,Tiempo del Centro
29028,Teolocholco,29,90850,90855,Tiempo del Centro
29029,Tepeyanco,29,90180,90183,Tiempo del Centro
29030,Terrenate,29,90540,90544,Tiempo del Centro
29031,Tetla de la Solidaridad,29,90430,90438,Tiempo del Centro
29032,Tetlatlahuca,29,90730,90734,Tiempo del Centro
29033,Tlaxcala,29,90000,90118,Tiempo del Centro
29034,Tlaxco,29,90250,90278,Tiempo del Centro
29035,Tocatlán,29,90480,90484,Tiempo del Centro
29036,Totolac,29,90160,90170,Tiempo del Centro
29037,Ziltlaltépec de Trinidad Sánchez Santos,29,90590,90596,Tiempo del Centro
29038,Tzompantepec,29,90490,90494,Tiempo del Centro
29039,Xaloztoc,29,90460,90470,Tiempo del Centro
29040,Xaltocan,29,90440,90444,Tiempo del Centro
29041,Papalotla de Xicohténcatl,29,90790,90796,Tiempo del Centro
29042,Xicohtzinco,29,90780,90780,Tiempo del Centro
29043,Yauhquemehcan,29,90450,90459,Tiempo del Centro
29044,Zacatelco,29,90740,90754,Tiempo del Centro
29045,Benito Juárez,29,90235,90237,Tiempo del Centro
29046,Emiliano Zapata,29,90547,90548,Tiempo del Centro
29047,Lázaro Cárdenas,29,90545,90546,Tiempo del Centro
29048,La Magdalena Tlaltelulco,29,90830,90835,Tiempo del Centro
29049,San Damián Texóloc,29,90735,90737,Tiempo del Centro
29050,San Francisco Tetlanohcan,29,90843,90847,Tiempo del Centro
29051,San Jerónimo Zacualpan,29,90738,90738,Tiempo del Centro
29052,San José Teacalco,29,90495,90498,Tiempo del Centro
29053,San Juan Huactzinco,29,90195,90195,Tiempo del Centro
29054,San Lorenzo Axocomanitla,29,90760,90760,Tiempo del Centro
29055,San Lucas Tecopilco,29,90445,90448,Tiempo del Centro
29056,Santa Ana Nopalucan,29,90135,90139,Tiempo del Centro
29057,Santa Apolonia Teacalco,29,90725,90725,Tiempo del Centro
29058,Santa Catarina Ayometla,29,90770,90775,Tiempo del Centro
29059,Santa Cruz Quilehtla,29,90867,90867,Tiempo del Centro
29060,Santa Isabel Xiloxoxtla,29,90193,90194,Tiempo del Centro
30001,Acajete,30,91320,91325,Tiempo del Centro
30002,Acatlán,30,91420,91420,Tiempo del Centro
30003,Acayucan,30,96000,96117,Tiempo del Centro
30004,Actopan,30,91480,91498,Tiempo del Centro
30005,Acula,30,95440,95447,Tiempo del Centro
30006,Acultzingo,30,94760,94767,Tiempo del Centro
30007,Camarón de Tejeda,30,94230,94235,Tiempo del Centro
30008,Alpatláhuac,30,94130,94138,Tiempo del Centro
30009,Alto Lucero de Gutiérrez Barrios,30,91460,91478,Tiempo del Centro
30010,Altotonga,30,93700,93737,Tiempo del Centro
30011,Alvarado,30,95250,95278,Tiempo del Centro
30012,Amatitlán,30,95450,95458,Tiempo del Centro
30013,Naranjos Amatlán,30,92300,92419,Tiempo del Centro
30014,Amatlán de los Reyes,30,94940,94959,Tiempo del Centro
30015,Angel R. Cabada,30,95840,95849,Tiempo del Centro
30016,La Antigua,30,91680,91688,Tiempo del Centro
30017,Apazapan,30,91645,91649,Tiempo del Centro
30018,Aquila,30,94750,94755,Tiempo del Centro
30019,Astacinga,30,94810,94816,Tiempo del Centro
30020,Atlahuilco,30,94830,94837,Tiempo del Centro
30021,Atoyac,30,94960,94969,Tiempo del Centro
30022,Atzacan,30,94440,94447,Tiempo del Centro
30023,Atzalan,30,93680,93699,Tiempo del Centro
30024,Tlaltetela,30,94020,94021,Tiempo del Centro
30025,Ayahualulco,30,91260,91260,Tiempo del Centro
30026,Banderilla,30,91300,91307,Tiempo del Centro
30027,Benito Juárez,30,92660,92668,Tiempo del Centro
30028,Boca del Río,30,94285,94299,Tiempo del Centro
30029,Calcahualco,30,94120,94126,Tiempo del Centro
30030,Camerino Z. Mendoza,30,94740,94748,Tiempo del Centro
30031,Carrillo Puerto,30,94980,94989,Tiempo del Centro
30032,Catemaco,30,95870,95898,Tiempo del Centro
30033,Cazones de Herrera,30,92970,92994,Tiempo del Centro
30034,Cerro Azul,30,92500,92527,Tiempo del Centro
30035,Citlaltépetl,30,92230,92268,Tiempo del Centro
30036,Coacoatzintla,30,91370,91379,Tiempo del Centro
30037,Coahuitlán,30,93120,93124,Tiempo del Centro
30038,Coatepec,30,91500,91612,Tiempo del Centro
30039,Coatzacoalcos,30,96380,96599,Tiempo del Centro
30040,Coatzintla,30,93160,93176,Tiempo del Centro
30041,Coetzala,30,94890,94893,Tiempo del Centro
30042,Colipa,30,93950,93957,Tiempo del Centro
30043,Comapa,30,94200,94216,Tiempo del Centro
30044,Córdoba,30,94480,94699,Tiempo del Centro
30045,Cosamaloapan de Carpio,30,95390,95429,Tiempo del Centro
30046,Cosautlán de Carvajal,30,91620,91625,Tiempo del Centro
30047,Coscomatepec,30,94140,94149,Tiempo del Centro
30048,Cosoleacaque,30,96342,96358,Tiempo del Centro
30049,Cotaxtla,30,94990,94997,Tiempo del Centro
30050,Coxquihui,30,93060,93076,Tiempo del Centro
30051,Coyutla,30,93140,93158,Tiempo del Centro
30052,Cuichapa,30,94920,94929,Tiempo del Centro
30053,Cuitláhuac,30,94910,94918,Tiempo del Centro
30054,Chacaltianguis,30,95560,95576,Tiempo del Centro
30055,Chalma,30,92170,92190,Tiempo del Centro
30056,Chiconamel,30,92150,92164,Tiempo del Centro
30057,Chiconquiaco,30,93880,93896,Tiempo del Centro
30058,Chicontepec,30,92700,92728,Tiempo del Centro
30059,Chinameca,30,95980,95997,Tiempo del Centro
30060,Chinampa de Gorostiza,30,92420,92420,Tiempo del Centro
30061,Las Choapas,30,96980,96996,Tiempo del Centro
30062,Chocamán,30,94160,94167,Tiempo del Centro
30063,Chontla,30,92200,92227,Tiempo del Centro
30064,Chumatlán,30,93040,93050,Tiempo del Centro
30065,Emiliano Zapata,30,91630,91644,Tiempo del Centro
30066,Espinal,30,93180,93199,Tiempo del Centro
30067,Filomeno Mata,30,93100,93110,Tiempo del Centro
30068,Fortín,30,94466,94477,Tiempo del Centro
30069,Gutiérrez Zamora,30,93550,93569,Tiempo del Centro
30070,Hidalgotitlán,30,96930,96947,Tiempo del Centro
30071,Huatusco,30,94100,94117,Tiempo del Centro
30072,Huayacocotla,30,92600,92619,Tiempo del Centro
30073,Hueyapan de Ocampo,30,95850,95869,Tiempo del Centro
30074,Huiloapan de Cuauhtémoc,30,94780,94794,Tiempo del Centro
30075,Ignacio de la Llave,30,95240,95247,Tiempo del Centro
30076,Ilamatlán,30,92620,92629,Tiempo del Centro
30077,Isla,30,95640,95659,Tiempo del Centro
30078,Ixcatepec,30,92270,92293,Tiempo del Centro
30079,Ixhuacán de los Reyes,30,91250,91257,Tiempo del Centro
30080,Ixhuatlán del Café,30,94180,94188,Tiempo del Centro
30081,Ixhuatlancillo,30,94430,94430,Tiempo del Centro
30082,Ixhuatlán del Sureste,30,96365,96369,Tiempo del Centro
30083,Ixhuatlán de Madero,30,92680,92697,Tiempo del Centro
30084,Ixmatlahuacan,30,95430,95437,Tiempo del Centro
30085,Ixtaczoquitlán,30,94450,94464,Tiempo del Centro
30086,Jalacingo,30,93660,93676,Tiempo del Centro
30087,Xalapa,30,91000,91227,Tiempo del Centro
30088,Jalcomulco,30,94000,94019,Tiempo del Centro
30089,Jáltipan,30,96200,96318,Tiempo del Centro
30090,Jamapa,30,94260,94267,Tiempo del Centro
30091,Jesús Carranza,30,96950,96978,Tiempo del Centro
30092,Xico,30,91240,91249,Tiempo del Centro
30093,Jilotepec,30,91380,91396,Tiempo del Centro
30094,Juan Rodríguez Clara,30,95670,95697,Tiempo del Centro
30095,Juchique de Ferrer,30,91440,91451,Tiempo del Centro
30096,Landero y Coss,30,93860,93860,Tiempo del Centro
30097,Lerdo de Tejada,30,95280,95295,Tiempo del Centro
30098,Magdalena,30,94870,94877,Tiempo del Centro
30099,Maltrata,30,94700,94703,Tiempo del Centro
30100,Manlio Fabio Altamirano,30,94250,94256,Tiempo del Centro
30101,Mariano Escobedo,30,94420,94428,Tiempo del Centro
30102,Martínez de la Torre,30,93600,93647,Tiempo del Centro
30103,Mecatlán,30,93080,93086,Tiempo del Centro
30104,Mecayapan,30,95930,95948,Tiempo del Centro
30105,Medellín de Bravo,30,94270,94280,Tiempo del Centro
30106,Miahuatlán,30,91410,91417,Tiempo del Centro
30107,Las Minas,30,93740,93750,Tiempo del Centro
30108,Minatitlán,30,96700,96927,Tiempo del Centro
30109,Misantla,30,93820,93847,Tiempo del Centro
30110,Mixtla de Altamirano,30,95040,95049,Tiempo del Centro
30111,Moloacán,30,96370,96377,Tiempo del Centro
30112,Naolinco,30,91400,91409,Tiempo del Centro
30113,Naranjal,30,94880,94883,Tiempo del Centro
30114,Nautla,30,93800,93816,Tiempo del Centro
30115,Nogales,30,94720,94727,Tiempo del Centro
30116,Oluta,30,96160,96169,Tiempo del Centro
30117,Omealca,30,94900,94906,Tiempo del Centro
30118,Orizaba,30,94300,94400,Tiempo del Centro
30119,Otatitlán,30,95500,95510,Tiempo del Centro
30120,Oteapan,30,96330,96335,Tiempo del Centro
30121,Ozuluama de Mascareñas,30,92080,92096,Tiempo del Centro
30122,Pajapan,30,95960,95970,Tiempo del Centro
30123,Pánuco,30,92000,93998,Tiempo del Centro
30124,Papantla,30,93400,93549,Tiempo del Centro
30125,Paso del Macho,30,94970,94978,Tiempo del Centro
30126,Paso de Ovejas,30,91670,91677,Tiempo del Centro
30127,La Perla,30,94150,94157,Tiempo del Centro
30128,Perote,30,91270,91290,Tiempo del Centro
30129,Platón Sánchez,30,92130,92148,Tiempo del Centro
30130,Playa Vicente,30,95600,95629,Tiempo del Centro
30131,Poza Rica de Hidalgo,30,93210,93399,Tiempo del Centro
30132,Las Vigas de Ramírez,30,91330,91339,Tiempo del Centro
30133,Pueblo Viejo,30,92030,92039,Tiempo del Centro
30134,Puente Nacional,30,91650,91659,Tiempo del Centro
30135,Rafael Delgado,30,94410,94410,Tiempo del Centro
30136,Rafael Lucio,30,91315,91315,Tiempo del Centro
30137,Los Reyes,30,95060,95066,Tiempo del Centro
30138,Río Blanco,30,94730,94734,Tiempo del Centro
30139,Saltabarranca,30,95480,95497,Tiempo del Centro
30140,San Andrés Tenejapan,30,94850,94850,Tiempo del Centro
30141,San Andrés Tuxtla,30,95700,95827,Tiempo del Centro
30142,San Juan Evangelista,30,96120,96147,Tiempo del Centro
30143,Santiago Tuxtla,30,95830,95839,Tiempo del Centro
30144,Sayula de Alemán,30,96150,96159,Tiempo del Centro
30145,Soconusco,30,96170,96178,Tiempo del Centro
30146,Sochiapa,30,94060,94060,Tiempo del Centro
30147,Soledad Atzompa,30,94770,94777,Tiempo del Centro
30148,Soledad de Doblado,30,94240,94249,Tiempo del Centro
30149,Soteapan,30,95900,95925,Tiempo del Centro
30150,Tamalín,30,92470,92497,Tiempo del Centro
30151,Tamiahua,30,92560,92597,Tiempo del Centro
30152,Tampico Alto,30,92040,92056,Tiempo del Centro
30153,Tancoco,30,92540,92550,Tiempo del Centro
30154,Tantima,30,92430,92456,Tiempo del Centro
30155,Tantoyuca,30,92100,92127,Tiempo del Centro
30156,Tatatila,30,93760,93769,Tiempo del Centro
30157,Castillo de Teayo,30,92940,92943,Tiempo del Centro
30158,Tecolutla,30,93570,93597,Tiempo del Centro
30159,Tehuipango,30,95030,95039,Tiempo del Centro
30160,Álamo Temapache,30,92730,92769,Tiempo del Centro
30161,Tempoal,30,92060,92079,Tiempo del Centro
30162,Tenampa,30,94030,94035,Tiempo del Centro
30163,Tenochtitlán,30,93780,93789,Tiempo del Centro
30164,Teocelo,30,91615,91619,Tiempo del Centro
30165,Tepatlaxco,30,94190,94191,Tiempo del Centro
30166,Tepetlán,30,91430,91436,Tiempo del Centro
30167,Tepetzintla,30,92530,92539,Tiempo del Centro
30168,Tequila,30,94840,94847,Tiempo del Centro
30169,José Azueta,30,95580,95598,Tiempo del Centro
30170,Texcatepec,30,92640,92647,Tiempo del Centro
30171,Texhuacán,30,95070,95077,Tiempo del Centro
30172,Texistepec,30,96180,96199,Tiempo del Centro
30173,Tezonapa,30,95080,95099,Tiempo del Centro
30174,Tierra Blanca,30,95100,95217,Tiempo del Centro
30175,Tihuatlán,30,92900,92937,Tiempo del Centro
30176,Tlacojalpan,30,95520,95533,Tiempo del Centro
30177,Tlacolulan,30,91350,91354,Tiempo del Centro
30178,Tlacotalpan,30,95460,95479,Tiempo del Centro
30179,Tlacotepec de Mejía,30,94080,94080,Tiempo del Centro
30180,Tlachichilco,30,92670,92678,Tiempo del Centro
30181,Tlalixcoyan,30,95220,95237,Tiempo del Centro
30182,Tlalnelhuayocan,30,91230,91239,Tiempo del Centro
30183,Tlapacoyan,30,93650,93657,Tiempo del Centro
30184,Tlaquilpa,30,94800,94807,Tiempo del Centro
30185,Tlilapan,30,94860,94862,Tiempo del Centro
30186,Tomatlán,30,94170,94179,Tiempo del Centro
30187,Tonayán,30,91360,91364,Tiempo del Centro
30188,Totutla,30,94050,94059,Tiempo del Centro
30189,Tuxpan,30,92770,92895,Tiempo del Centro
30190,Tuxtilla,30,95540,95540,Tiempo del Centro
30191,Ursulo Galván,30,91660,91668,Tiempo del Centro
30192,Vega de Alatorre,30,93960,93986,Tiempo del Centro
30193,Veracruz,30,91690,91969,Tiempo del Centro
30194,Villa Aldama,30,91340,91345,Tiempo del Centro
30195,Xoxocotla,30,94820,94825,Tiempo del Centro
30196,Yanga,30,94930,94939,Tiempo del Centro
30197,Yecuatla,30,93900,93940,Tiempo del Centro
30198,Zacualpan,30,92650,92658,Tiempo del Centro
30199,Zaragoza,30,96320,96324,Tiempo del Centro
30200,Zentla,30,94220,94229,Tiempo del Centro
30201,Zongolica,30,95000,95028,Tiempo del Centro
30202,Zontecomatlán de López y Fuentes,30,92630,92639,Tiempo del Centro
30203,Zozocolco de Hidalgo,30,93000,93030,Tiempo del Centro
30204,Agua Dulce,30,96390,96690,Tiempo del Centro
30205,El Higo,30,92400,92409,Tiempo del Centro
30206,Nanchital de Lázaro Cárdenas del Río,30,96360,96364,Tiempo del Centro
30207,Tres Valles,30,95300,95380,Tiempo del Centro
30208,Carlos A. Carrillo,30,95330,95349,Tiempo del Centro
30209,Tatahuicapan de Juárez,30,95950,95959,Tiempo del Centro
30210,Uxpanapa,30,96997,96998,Tiempo del Centro
30211,San Rafael,30,93620,93629,Tiempo del Centro
30212,Santiago Sochiapan,30,95630,95637,Tiempo del Centro
31001,Abalá,31,97825,97827,Tiempo del Centro
31002,Acanceh,31,97380,97383,Tiempo del Centro
31003,Akil,31,97990,97990,Tiempo del Centro
31004,Baca,31,97450,97453,Tiempo del Centro
31005,Bokobá,31,97466,97466,Tiempo del Centro
31006,Buctzotz,31,97620,97627,Tiempo del Centro
31007,Cacalchén,31,97460,97460,Tiempo del Centro
31008,Calotmul,31,97745,97748,Tiempo del Centro
31009,Cansahcab,31,97410,97417,Tiempo del Centro
31010,Cantamayec,31,97915,97918,Tiempo del Centro
31011,Celestún,31,97367,97367,Tiempo del Centro
31012,Cenotillo,31,97640,97645,Tiempo del Centro
31013,Conkal,31,97345,97347,Tiempo del Centro
31014,Cuncunul,31,97766,97767,Tiempo del Centro
31015,Cuzamá,31,97577,97579,Tiempo del Centro
31016,Chacsinkín,31,97955,97957,Tiempo del Centro
31017,Chankom,31,97758,97759,Tiempo del Centro
31018,Chapab,31,97857,97858,Tiempo del Centro
31019,Chemax,31,97770,97777,Tiempo del Centro
31020,Chicxulub Pueblo,31,97340,97342,Tiempo del Centro
31021,Chichimilá,31,97760,97761,Tiempo del Centro
31022,Chikindzonot,31,97940,97944,Tiempo del Centro
31023,Chocholá,31,97816,97816,Tiempo del Centro
31024,Chumayel,31,97904,97904,Tiempo del Centro
31025,Dzán,31,97854,97854,Tiempo del Centro
31026,Dzemul,31,97404,97406,Tiempo del Centro
31027,Dzidzantún,31,97500,97506,Tiempo del Centro
31028,Dzilam de Bravo,31,97606,97609,Tiempo del Centro
31029,Dzilam González,31,97600,97604,Tiempo del Centro
31030,Dzitás,31,97660,97666,Tiempo del Centro
31031,Dzoncauich,31,97646,97647,Tiempo del Centro
31032,Espita,31,97730,97739,Tiempo del Centro
31033,Halachó,31,97830,97837,Tiempo del Centro
31034,Hocabá,31,97560,97564,Tiempo del Centro
31035,Hoctún,31,97480,97486,Tiempo del Centro
31036,Homún,31,97580,97586,Tiempo del Centro
31037,Huhí,31,97590,97596,Tiempo del Centro
31038,Hunucmá,31,97350,97356,Tiempo del Centro
31039,Ixil,31,97343,97343,Tiempo del Centro
31040,Izamal,31,97540,97557,Tiempo del Centro
31041,Kanasín,31,97370,97376,Tiempo del Centro
31042,Kantunil,31,97670,97675,Tiempo del Centro
31043,Kaua,31,97764,97765,Tiempo del Centro
31044,Kinchil,31,97360,97362,Tiempo del Centro
31045,Kopomá,31,97818,97818,Tiempo del Centro
31046,Mama,31,97900,97900,Tiempo del Centro
31047,Maní,31,97850,97851,Tiempo del Centro
31048,Maxcanú,31,97800,97807,Tiempo del Centro
31049,Mayapán,31,97908,97908,Tiempo del Centro
31050,Mérida,31,97000,97316,Tiempo del Centro
31051,Mocochá,31,97454,97456,Tiempo del Centro
31052,Motul,31,97430,97446,Tiempo del Centro
31053,Muna,31,97840,97844,Tiempo del Centro
31054,Muxupip,31,97457,97458,Tiempo del Centro
31055,Opichén,31,97813,97814,Tiempo del Centro
31056,Oxkutzcab,31,97880,97887,Tiempo del Centro
31057,Panabá,31,97610,97615,Tiempo del Centro
31058,Peto,31,97930,97937,Tiempo del Centro
31059,Progreso,31,97320,97337,Tiempo del Centro
31060,Quintana Roo,31,97655,97655,Tiempo del Centro
31061,Río Lagartos,31,97720,97726,Tiempo del Centro
31062,Sacalum,31,97845,97848,Tiempo del Centro
31063,Samahil,31,97810,97812,Tiempo del Centro
31064,Sanahcat,31,97587,97587,Tiempo del Centro
31065,San Felipe,31,97616,97616,Tiempo del Centro
31066,Santa Elena,31,97890,97899,Tiempo del Centro
31067,Seyé,31,97570,97575,Tiempo del Centro
31068,Sinanché,31,97420,97424,Tiempo del Centro
31069,Sotuta,31,97690,97697,Tiempo del Centro
31070,Sucilá,31,97630,97636,Tiempo del Centro
31071,Sudzal,31,97676,97678,Tiempo del Centro
31072,Suma,31,97527,97527,Tiempo del Centro
31073,Tahdziú,31,97945,97948,Tiempo del Centro
31074,Tahmek,31,97490,97490,Tiempo del Centro
31075,Teabo,31,97910,97910,Tiempo del Centro
31076,Tecoh,31,97820,97824,Tiempo del Centro
31077,Tekal de Venegas,31,97535,97536,Tiempo del Centro
31078,Tekantó,31,97520,97523,Tiempo del Centro
31079,Tekax,31,97970,97989,Tiempo del Centro
31080,Tekit,31,97680,97686,Tiempo del Centro
31081,Tekom,31,97768,97769,Tiempo del Centro
31082,Telchac Pueblo,31,97400,97400,Tiempo del Centro
31083,Telchac Puerto,31,97407,97407,Tiempo del Centro
31084,Temax,31,97510,97516,Tiempo del Centro
31085,Temozón,31,97740,97744,Tiempo del Centro
31086,Tepakán,31,97530,97532,Tiempo del Centro
31087,Tetiz,31,97364,97365,Tiempo del Centro
31088,Teya,31,97524,97524,Tiempo del Centro
31089,Ticul,31,97860,97873,Tiempo del Centro
31090,Timucuy,31,97377,97378,Tiempo del Centro
31091,Tinum,31,97750,97757,Tiempo del Centro
31092,Tixcacalcupul,31,97762,97763,Tiempo del Centro
31093,Tixkokob,31,97470,97477,Tiempo del Centro
31094,Tixmehuac,31,97950,97954,Tiempo del Centro
31095,Tixpéhual,31,97386,97389,Tiempo del Centro
31096,Tizimín,31,97700,97717,Tiempo del Centro
31097,Tunkás,31,97650,97654,Tiempo del Centro
31098,Tzucacab,31,97960,97969,Tiempo del Centro
31099,Uayma,31,97796,97799,Tiempo del Centro
31100,Ucú,31,97357,97357,Tiempo del Centro
31101,Umán,31,97390,97397,Tiempo del Centro
31102,Valladolid,31,97780,97795,Tiempo del Centro
31103,Xocchel,31,97566,97566,Tiempo del Centro
31104,Yaxcabá,31,97920,97929,Tiempo del Centro
31105,Yaxkukul,31,97348,97348,Tiempo del Centro
31106,Yobaín,31,97425,97426,Tiempo del Centro
32001,Apozol,32,99940,99950,Tiempo del Centro
32002,Apulco,32,99920,99930,Tiempo del Centro
32003,Atolinga,32,99730,99736,Tiempo del Centro
32004,Benito Juárez,32,99780,99794,Tiempo del Centro
32005,Calera,32,98500,98526,Tiempo del Centro
32006,Cañitas de Felipe Pescador,32,98480,98490,Tiempo del Centro
32007,Concepción del Oro,32,98200,98212,Tiempo del Centro
32008,Cuauhtémoc,32,98680,98698,Tiempo del Centro
32009,Chalchihuites,32,99260,99279,Tiempo del Centro
32010,Fresnillo,32,99000,99199,Tiempo del Centro
32011,Trinidad García de la Cadena,32,99830,99855,Tiempo del Centro
32012,Genaro Codina,32,98660,98677,Tiempo del Centro
32013,General Enrique Estrada,32,98560,98561,Tiempo del Centro
32014,General Francisco R. Murguía,32,98350,98390,Tiempo del Centro
32015,El Plateado de Joaquín Amaro,32,99590,99593,Tiempo del Centro
32016,General Pánfilo Natera,32,98730,98760,Tiempo del Centro
32017,Guadalupe,32,98600,98659,Tiempo del Centro
32018,Huanusco,32,99670,99670,Tiempo del Centro
32019,Jalpa,32,99600,99626,Tiempo del Centro
32020,Jerez,32,99300,99479,Tiempo del Centro
32021,Jiménez del Teul,32,99280,99280,Tiempo del Centro
32022,Juan Aldama,32,98300,98320,Tiempo del Centro
32023,Juchipila,32,99960,99979,Tiempo del Centro
32024,Loreto,32,98800,98839,Tiempo del Centro
32025,Luis Moya,32,98770,98795,Tiempo del Centro
32026,Mazapil,32,98230,98287,Tiempo del Centro
32027,Melchor Ocampo,32,98220,98229,Tiempo del Centro
32028,Melchor Ocampo,32,99860,99867,Tiempo del Centro
32029,Miguel Auza,32,98330,98340,Tiempo del Centro
32030,Momax,32,99720,99720,Tiempo del Centro
32031,Monte Escobedo,32,99400,99436,Tiempo del Centro
32032,Morelos,32,98100,98113,Tiempo del Centro
32033,Moyahua de Estrada,32,99980,99998,Tiempo del Centro
32034,Nochistlán de Mejía,32,99900,99919,Tiempo del Centro
32035,Noria de Ángeles,32,98880,98890,Tiempo del Centro
32036,Ojocaliente,32,98700,98727,Tiempo del Centro
32037,Pánuco,32,98540,98550,Tiempo del Centro
32038,Pinos,32,98920,98979,Tiempo del Centro
32039,Río Grande,32,98400,98429,Tiempo del Centro
32040,Sain Alto,32,99130,99141,Tiempo del Centro
32041,El Salvador,32,98290,98290,Tiempo del Centro
32042,Sombrerete,32,99100,99129,Tiempo del Centro
32043,Susticacán,32,99480,99480,Tiempo del Centro
32044,Tabasco,32,99630,99650,Tiempo del Centro
32045,Tepechitlán,32,99750,99770,Tiempo del Centro
32046,Tepetongo,32,99570,99581,Tiempo del Centro
32047,Teúl de González Ortega,32,99800,99814,Tiempo del Centro
32048,Tlaltenango de Sánchez Román,32,99700,99707,Tiempo del Centro
32049,Valparaíso,32,99200,99259,Tiempo del Centro
32050,Vetagrande,32,98140,98150,Tiempo del Centro
32051,Villa de Cos,32,98430,98473,Tiempo del Centro
32052,Villa García,32,98900,98919,Tiempo del Centro
32053,Villa González Ortega,32,98840,98870,Tiempo del Centro
32054,Villa Hidalgo,32,98980,98995,Tiempo del Centro
32055,Villanueva,32,99500,99560,Tiempo del Centro
32056,Zacatecas,32,98000,98186,Tiempo del Centro
32057,Trancoso,32,98640,98648,Tiempo del Centro
32058,Santa María de la Paz,32,99820,99828,Tiempo del Centro
